지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
904,2022-06-20 06:00,22.7,0.0,0.3,0.0,91.3
904,2022-06-20 07:00,23.9,328.2,1.1,0.0,85.3
904,2022-06-20 08:00,25.1,254.8,1.0,0.0,82.0
904,2022-06-20 09:00,26.6,225.5,1.2,0.0,75.7
904,2022-06-20 10:00,26.4,212.9,3.6,0.0,77.4
904,2022-06-20 11:00,26.7,210.3,4.5,0.0,75.7
904,2022-06-20 12:00,27.0,207.0,4.8,0.0,73.0
904,2022-06-20 13:00,27.7,213.4,5.8,0.0,74.5
904,2022-06-20 14:00,27.5,217.4,6.2,0.0,67.7
904,2022-06-20 15:00,27.4,214.2,6.5,0.0,67.5
904,2022-06-20 16:00,27.2,221.3,6.0,0.0,69.9
904,2022-06-20 17:00,25.9,215.6,4.9,0.0,73.4
904,2022-06-20 18:00,25.3,212.8,4.6,0.0,75.7
904,2022-06-20 19:00,24.8,216.6,3.3,0.0,79.0
904,2022-06-20 20:00,23.8,211.6,2.8,0.0,84.3
904,2022-06-20 21:00,23.9,210.6,2.2,0.0,84.0
904,2022-06-20 22:00,24.0,214.3,2.6,0.0,84.9
904,2022-06-20 23:00,24.1,221.3,2.5,0.0,83.7
904,2022-06-21 00:00,23.9,198.1,2.0,0.0,85.9
904,2022-06-21 01:00,24.0,212.6,1.6,0.0,84.9
904,2022-06-21 02:00,24.0,0.0,0.4,0.0,85.6
904,2022-06-21 03:00,23.9,323.2,1.1,0.0,86.4
904,2022-06-21 04:00,23.6,344.1,0.6,0.0,88.7
904,2022-06-21 05:00,23.0,351.5,1.9,0.0,92.8
904,2022-06-21 06:00,23.6,45.9,0.8,0.0,90.8
904,2022-06-21 07:00,24.1,323.2,1.4,0.0,88.3
904,2022-06-21 08:00,25.8,322.1,1.2,0.0,79.3
904,2022-06-21 09:00,26.1,291.3,0.6,0.0,76.5
904,2022-06-21 10:00,27.4,55.3,3.0,0.0,68.8
904,2022-06-21 11:00,27.3,100.8,2.0,0.0,70.7
904,2022-06-21 12:00,27.6,127.4,2.2,0.0,70.6
904,2022-06-21 13:00,27.6,131.4,3.4,0.0,69.0
904,2022-06-21 14:00,28.7,127.8,2.8,0.0,64.7
904,2022-06-21 15:00,29.9,115.0,2.0,0.0,61.5
904,2022-06-21 16:00,29.7,146.6,2.9,0.0,60.3
904,2022-06-21 17:00,28.5,139.0,2.4,0.0,66.4
904,2022-06-21 18:00,28.3,136.4,2.6,0.0,65.7
904,2022-06-21 19:00,27.7,121.4,1.5,0.0,66.7
904,2022-06-21 20:00,26.1,170.8,2.7,0.0,73.8
904,2022-06-21 21:00,25.8,151.6,2.5,0.0,74.0
904,2022-06-21 22:00,25.1,184.1,2.1,0.0,77.0
904,2022-06-21 23:00,23.5,192.0,2.3,0.0,88.6
904,2022-06-22 00:00,23.2,179.5,1.2,0.0,90.9
904,2022-06-22 01:00,23.4,153.6,1.4,0.0,89.9
904,2022-06-22 02:00,22.3,0.0,0.0,0.0,93.3
904,2022-06-22 03:00,21.6,0.0,0.2,0.0,95.0
904,2022-06-22 04:00,21.5,340.4,1.0,0.0,95.1
904,2022-06-22 05:00,21.3,334.7,0.5,0.0,97.1
904,2022-06-22 06:00,22.2,0.0,0.0,0.0,94.5
904,2022-06-22 07:00,24.0,245.8,0.7,0.0,86.9
904,2022-06-22 08:00,25.4,205.5,1.5,0.0,82.4
904,2022-06-22 09:00,26.8,201.6,3.1,0.0,76.7
904,2022-06-22 10:00,27.8,203.6,4.2,0.0,73.4
904,2022-06-22 11:00,28.4,198.7,4.4,0.0,70.7
904,2022-06-22 12:00,27.3,210.5,6.2,0.0,77.3
904,2022-06-22 13:00,28.3,206.4,5.9,0.0,72.4
904,2022-06-22 14:00,29.3,204.5,6.2,0.0,71.1
904,2022-06-22 15:00,29.1,204.6,6.0,0.0,68.0
904,2022-06-22 16:00,28.3,202.2,5.8,0.0,68.2
904,2022-06-22 17:00,27.3,198.5,6.4,0.0,72.0
904,2022-06-22 18:00,26.9,194.5,5.2,0.0,72.2
904,2022-06-22 19:00,24.8,198.2,4.6,0.0,80.7
904,2022-06-22 20:00,24.0,196.6,6.4,0.0,83.8
904,2022-06-22 21:00,24.1,184.8,4.4,0.0,84.0
904,2022-06-22 22:00,23.6,200.0,3.9,0.0,86.9
904,2022-06-22 23:00,23.8,200.7,3.1,0.0,86.7
904,2022-06-23 00:00,23.6,197.7,2.9,0.0,88.1
904,2022-06-23 01:00,23.5,193.6,2.5,0.0,88.5
904,2022-06-23 02:00,23.8,0.0,0.2,0.0,87.1
904,2022-06-23 03:00,24.3,204.7,1.4,0.0,84.5
904,2022-06-23 04:00,24.3,224.4,1.0,0.0,85.5
904,2022-06-23 05:00,24.2,221.1,1.1,0.0,87.4
904,2022-06-23 06:00,23.7,222.5,2.7,0.0,95.2
904,2022-06-23 07:00,24.2,200.9,3.4,0.0,93.9
904,2022-06-23 08:00,25.1,205.5,4.5,0.0,90.4
904,2022-06-23 09:00,25.0,199.7,5.8,0.0,92.2
904,2022-06-23 10:00,24.2,197.5,7.1,0.0,96.8
904,2022-06-23 11:00,24.3,200.1,6.5,0.0,94.4
904,2022-06-23 12:00,24.2,202.6,5.9,0.0,94.1
904,2022-06-23 13:00,24.7,199.2,5.2,0.0,93.9
904,2022-06-23 14:00,25.4,199.1,6.6,0.0,87.6
904,2022-06-23 15:00,25.2,194.8,6.7,0.0,87.8
904,2022-06-23 16:00,24.8,194.8,5.8,0.0,89.1
904,2022-06-23 17:00,24.7,194.5,5.8,0.0,88.5
904,2022-06-23 18:00,24.6,195.3,5.5,0.0,89.1
904,2022-06-23 19:00,24.7,193.2,6.5,0.0,88.1
904,2022-06-23 20:00,24.4,194.6,6.6,0.0,89.2
904,2022-06-23 21:00,24.2,199.2,7.2,0.0,90.3
904,2022-06-23 22:00,24.2,198.0,6.5,0.0,90.6
904,2022-06-23 23:00,24.6,186.7,5.4,0.0,89.3
904,2022-06-24 00:00,24.2,187.1,6.3,0.0,90.1
904,2022-06-24 01:00,23.9,187.8,6.7,0.0,91.7
904,2022-06-24 02:00,23.6,193.8,7.9,0.0,93.3
904,2022-06-24 03:00,23.3,196.4,7.8,0.0,94.0
904,2022-06-24 04:00,23.4,190.4,5.3,9.0,96.5
904,2022-06-24 05:00,23.3,191.6,6.8,0.5,93.0
904,2022-06-24 06:00,23.4,184.8,6.2,1.5,93.8
904,2022-06-24 07:00,23.5,207.5,4.3,3.5,93.5
904,2022-06-24 08:00,23.4,190.2,5.9,2.5,91.4
904,2022-06-24 09:00,23.0,199.2,3.9,6.0,97.4
904,2022-06-24 10:00,22.9,193.0,5.6,2.0,96.9
904,2022-06-24 11:00,23.3,181.4,5.4,2.0,98.2
904,2022-06-24 12:00,24.1,199.0,4.9,0.0,93.1
904,2022-06-24 13:00,24.8,201.1,4.0,0.0,90.8
904,2022-06-24 14:00,24.6,191.1,3.7,0.0,90.2
904,2022-06-24 15:00,25.7,190.6,4.5,0.0,84.2
904,2022-06-24 16:00,24.8,201.0,5.7,0.0,85.1
904,2022-06-24 17:00,25.2,193.9,4.7,0.0,83.5
904,2022-06-24 18:00,24.6,208.8,5.9,0.0,84.7
904,2022-06-24 19:00,24.6,206.9,3.9,0.0,85.0
904,2022-06-24 20:00,24.2,203.4,2.8,0.0,87.6
904,2022-06-24 21:00,23.5,191.0,2.0,0.0,91.0
904,2022-06-24 22:00,23.5,206.2,3.1,0.0,91.5
904,2022-06-24 23:00,23.4,191.5,2.7,0.0,91.8
904,2022-06-25 00:00,23.4,179.0,3.1,0.0,91.8
904,2022-06-25 01:00,23.6,197.7,2.9,0.0,89.7
904,2022-06-25 02:00,23.6,189.9,2.8,0.0,90.0
904,2022-06-25 03:00,23.4,192.0,3.2,0.0,91.4
904,2022-06-25 04:00,23.1,190.8,3.0,0.0,92.0
904,2022-06-25 05:00,23.2,188.6,2.5,0.0,90.5
904,2022-06-25 06:00,22.8,192.9,2.5,0.0,90.6
904,2022-06-25 07:00,23.8,204.9,3.4,0.0,87.5
904,2022-06-25 08:00,23.3,205.4,3.1,0.0,91.7
904,2022-06-25 09:00,23.8,199.2,4.0,0.0,90.8
904,2022-06-25 10:00,24.6,190.7,1.2,0.0,86.5
904,2022-06-25 11:00,26.2,232.2,2.4,0.0,79.8
904,2022-06-25 12:00,25.7,208.3,4.8,0.0,86.5
904,2022-06-25 13:00,26.0,201.8,3.8,0.0,83.5
904,2022-06-25 14:00,26.6,201.5,4.9,0.0,82.6
904,2022-06-25 15:00,26.5,194.6,8.4,0.0,78.5
904,2022-06-25 16:00,25.7,199.2,5.3,0.0,79.0
904,2022-06-25 17:00,25.1,200.0,7.0,0.0,82.3
904,2022-06-25 18:00,24.9,196.9,5.7,0.0,84.0
904,2022-06-25 19:00,24.5,201.9,5.8,0.0,85.9
904,2022-06-25 20:00,23.9,196.2,6.4,0.0,93.6
904,2022-06-25 21:00,23.1,198.9,6.7,0.0,95.9
904,2022-06-25 22:00,23.0,194.8,5.7,0.0,97.3
904,2022-06-25 23:00,23.9,216.1,3.2,0.0,92.9
904,2022-06-26 00:00,24.0,212.9,3.6,0.0,88.9
904,2022-06-26 01:00,23.7,199.0,3.1,0.0,91.5
904,2022-06-26 02:00,23.6,196.5,1.1,0.0,92.7
904,2022-06-26 03:00,23.9,194.0,1.6,0.0,90.7
904,2022-06-26 04:00,24.0,212.4,3.4,0.0,90.1
904,2022-06-26 05:00,23.1,217.6,2.9,0.0,95.2
904,2022-06-26 06:00,23.8,212.9,2.2,0.0,92.4
904,2022-06-26 07:00,23.2,199.6,3.4,0.0,93.9
904,2022-06-26 08:00,23.6,206.1,4.3,0.0,95.4
904,2022-06-26 09:00,24.4,207.1,3.9,0.0,91.5
904,2022-06-26 10:00,26.0,195.5,4.3,0.0,86.0
904,2022-06-26 11:00,26.1,207.5,3.3,0.0,85.8
904,2022-06-26 12:00,25.5,196.2,4.8,0.0,89.3
904,2022-06-26 13:00,25.2,198.4,5.1,0.0,90.6
904,2022-06-26 14:00,25.8,204.5,4.7,0.0,89.0
904,2022-06-26 15:00,25.7,198.1,5.1,0.0,88.9
904,2022-06-26 16:00,24.6,197.7,6.4,0.0,93.0
904,2022-06-26 17:00,24.6,198.2,6.1,0.0,93.8
904,2022-06-26 18:00,25.2,207.3,4.1,0.0,91.4
904,2022-06-26 19:00,25.0,195.7,6.1,0.0,92.5
904,2022-06-26 20:00,24.4,193.6,4.0,0.0,95.6
904,2022-06-26 21:00,24.4,200.2,4.6,0.0,95.1
904,2022-06-26 22:00,24.3,205.7,3.8,0.0,97.7
904,2022-06-26 23:00,23.9,195.1,4.6,0.0,98.5
904,2022-06-27 00:00,24.1,186.2,2.8,0.0,98.9
904,2022-06-27 01:00,24.7,214.5,3.0,0.0,97.6
904,2022-06-27 02:00,23.8,202.8,4.7,0.0,98.4
904,2022-06-27 03:00,24.1,201.8,4.0,0.0,99.0
904,2022-06-27 04:00,24.1,203.6,4.7,0.5,99.3
904,2022-06-27 05:00,23.9,203.3,5.3,2.5,99.4
904,2022-06-27 06:00,24.1,201.6,6.5,11.0,99.4
904,2022-06-27 07:00,23.9,197.2,6.0,4.5,99.2
904,2022-06-27 08:00,24.0,201.9,5.8,7.5,99.4
904,2022-06-27 09:00,24.6,198.9,6.3,0.0,98.9
904,2022-06-27 10:00,24.5,197.7,6.2,1.0,98.5
904,2022-06-27 11:00,24.5,203.6,6.4,1.0,98.6
904,2022-06-27 12:00,24.6,194.1,7.3,2.0,98.0
904,2022-06-27 13:00,25.4,195.5,8.8,0.0,94.4
904,2022-06-27 14:00,25.3,195.4,9.6,0.5,95.6
904,2022-06-27 15:00,25.0,199.2,8.1,0.0,96.7
904,2022-06-27 16:00,24.8,200.9,8.1,0.5,98.5
904,2022-06-27 17:00,25.3,195.9,9.3,0.0,96.7
904,2022-06-27 18:00,24.8,196.1,7.2,0.0,97.3
904,2022-06-27 19:00,24.6,195.0,8.0,0.0,97.7
904,2022-06-27 20:00,24.2,190.8,6.0,0.0,97.5
904,2022-06-27 21:00,24.0,205.9,6.6,0.5,96.6
904,2022-06-27 22:00,23.3,209.7,5.9,1.5,98.1
904,2022-06-27 23:00,23.4,201.2,6.2,2.5,98.3
904,2022-06-28 00:00,23.5,185.5,6.4,7.0,98.5
904,2022-06-28 01:00,24.2,196.2,6.0,1.5,98.0
904,2022-06-28 02:00,24.2,196.4,5.8,0.0,97.2
904,2022-06-28 03:00,24.5,197.5,6.2,0.0,96.2
904,2022-06-28 04:00,24.2,194.7,6.7,0.0,97.2
904,2022-06-28 05:00,24.0,196.1,6.2,0.0,97.6
904,2022-06-28 06:00,24.1,198.7,6.6,0.0,97.9
904,2022-06-28 07:00,24.2,198.7,8.1,0.0,98.0
904,2022-06-28 08:00,24.3,199.3,7.9,0.0,97.4
904,2022-06-28 09:00,24.4,199.6,7.3,0.5,97.2
904,2022-06-28 10:00,24.6,202.6,5.8,2.0,98.3
904,2022-06-28 11:00,25.7,201.0,8.4,0.0,96.0
904,2022-06-28 12:00,25.9,199.5,9.3,0.0,92.7
904,2022-06-28 13:00,25.8,198.8,10.0,0.0,91.8
904,2022-06-28 14:00,25.3,197.9,9.8,0.0,94.3
904,2022-06-28 15:00,25.4,199.7,9.6,0.0,92.3
904,2022-06-28 16:00,25.9,198.0,8.6,0.5,91.2
904,2022-06-28 17:00,25.7,201.1,8.7,0.0,91.8
904,2022-06-28 18:00,25.5,202.3,8.3,0.0,92.0
904,2022-06-28 19:00,25.2,201.2,8.6,0.0,91.8
904,2022-06-28 20:00,25.0,199.8,8.1,0.0,93.3
904,2022-06-28 21:00,24.5,196.1,8.3,0.0,94.3
904,2022-06-28 22:00,23.9,193.5,7.4,0.0,96.1
904,2022-06-28 23:00,24.8,196.7,8.6,0.0,93.5
904,2022-06-29 00:00,25.0,195.9,8.4,0.0,92.9
904,2022-06-29 01:00,24.3,193.9,6.9,0.0,94.2
904,2022-06-29 02:00,24.4,195.8,7.3,0.0,95.2
904,2022-06-29 03:00,24.3,196.1,8.6,0.0,95.2
904,2022-06-29 04:00,24.7,197.9,8.6,0.0,94.4
904,2022-06-29 05:00,24.3,197.8,8.6,0.0,95.7
904,2022-06-29 06:00,24.2,199.7,7.1,0.0,96.0
904,2022-06-29 07:00,24.5,193.8,7.7,0.0,95.2
904,2022-06-29 08:00,24.4,199.8,7.4,0.0,96.7
904,2022-06-29 09:00,25.5,199.5,7.3,0.0,93.7
904,2022-06-29 10:00,24.8,193.5,7.8,0.0,94.7
904,2022-06-29 11:00,26.1,194.8,8.5,0.0,91.3
904,2022-06-29 12:00,25.8,197.9,8.8,0.5,91.6
904,2022-06-29 13:00,26.2,197.8,9.6,0.0,91.1
904,2022-06-29 14:00,25.3,202.7,7.2,0.0,94.9
904,2022-06-29 15:00,25.1,196.7,6.2,0.0,95.8
904,2022-06-29 16:00,24.7,196.4,6.0,0.0,96.3
904,2022-06-29 17:00,24.8,196.6,5.8,0.0,95.1
904,2022-06-29 18:00,24.8,203.4,6.8,0.0,94.4
904,2022-06-29 19:00,24.2,205.8,6.0,0.5,97.3
904,2022-06-29 20:00,23.9,203.9,5.8,0.5,96.9
904,2022-06-29 21:00,24.5,204.4,6.7,0.0,96.8
904,2022-06-29 22:00,24.6,202.6,6.3,0.0,96.5
904,2022-06-29 23:00,24.5,198.9,6.7,0.0,96.8
904,2022-06-30 00:00,24.4,202.8,5.4,0.0,96.4
904,2022-06-30 01:00,24.1,199.8,5.4,0.0,97.2
904,2022-06-30 02:00,24.2,206.9,6.1,0.0,97.5
904,2022-06-30 03:00,24.2,201.5,6.1,0.0,97.1
904,2022-06-30 04:00,23.9,194.2,4.5,0.5,97.5
904,2022-06-30 05:00,24.5,199.5,3.7,0.0,94.3
904,2022-06-30 06:00,24.1,202.8,5.4,0.0,96.3
904,2022-06-30 07:00,24.4,198.1,4.8,0.0,94.1
904,2022-06-30 08:00,24.3,196.6,5.3,0.0,96.4
904,2022-06-30 09:00,25.6,204.4,5.4,0.0,93.4
904,2022-06-30 10:00,26.4,197.4,6.9,0.0,89.2
904,2022-06-30 11:00,27.2,198.7,6.8,0.0,86.7
904,2022-06-30 12:00,27.8,196.4,5.9,0.0,84.4
904,2022-06-30 13:00,28.3,200.2,5.8,0.0,83.4
904,2022-06-30 14:00,28.3,197.9,6.1,0.0,82.1
904,2022-06-30 15:00,27.4,196.3,5.0,0.0,85.7
904,2022-06-30 16:00,28.6,202.3,4.8,0.0,80.4
904,2022-06-30 17:00,27.3,204.5,5.3,0.0,84.1
904,2022-06-30 18:00,27.3,202.6,4.4,0.0,81.9
904,2022-06-30 19:00,26.7,212.4,2.6,0.0,82.1
904,2022-06-30 20:00,24.9,231.8,1.9,0.0,92.5
904,2022-06-30 21:00,24.8,0.0,0.2,0.0,94.7
904,2022-06-30 22:00,25.3,180.6,1.1,0.0,90.9
904,2022-06-30 23:00,25.2,179.6,0.9,0.0,91.9
904,2022-07-01 00:00,24.8,185.7,1.2,0.0,93.6
904,2022-07-01 01:00,25.2,0.0,0.2,0.0,91.6
904,2022-07-01 02:00,24.7,176.8,1.3,0.0,92.6
904,2022-07-01 03:00,24.6,182.3,1.9,0.0,92.3
904,2022-07-01 04:00,23.6,349.5,0.8,0.0,96.6
904,2022-07-01 05:00,22.7,0.0,0.0,0.0,97.9
904,2022-07-01 06:00,22.6,0.0,0.0,0.0,98.8
904,2022-07-01 07:00,24.7,354.4,0.7,0.0,93.7
904,2022-07-01 08:00,26.7,227.7,1.0,0.0,82.3
904,2022-07-01 09:00,27.3,228.3,2.4,0.0,79.5
904,2022-07-01 10:00,28.1,221.8,2.6,0.0,76.5
904,2022-07-01 11:00,28.8,212.3,3.6,0.0,76.0
904,2022-07-01 12:00,29.1,207.7,4.6,0.0,75.2
904,2022-07-01 13:00,30.1,205.4,4.4,0.0,73.4
904,2022-07-01 14:00,30.5,193.6,4.3,0.0,70.2
904,2022-07-01 15:00,30.7,200.3,4.1,0.0,65.7
904,2022-07-01 16:00,30.4,206.4,4.2,0.0,69.4
904,2022-07-01 17:00,29.9,204.1,3.9,0.0,67.8
904,2022-07-01 18:00,29.7,198.3,2.9,0.0,69.1
904,2022-07-01 19:00,28.3,216.1,2.4,0.0,73.4
904,2022-07-01 20:00,27.2,208.6,1.2,0.0,78.1
904,2022-07-01 21:00,25.7,0.0,0.2,0.0,86.1
904,2022-07-01 22:00,25.4,0.0,0.4,0.0,88.0
904,2022-07-01 23:00,24.5,308.1,1.0,0.0,91.3
904,2022-07-02 00:00,24.0,354.5,1.0,0.0,93.3
904,2022-07-02 01:00,23.7,350.5,1.3,0.0,92.3
904,2022-07-02 02:00,23.4,22.7,2.1,0.0,92.7
904,2022-07-02 03:00,22.9,19.5,1.2,0.0,93.7
904,2022-07-02 04:00,22.9,66.3,1.8,0.0,91.8
904,2022-07-02 05:00,22.7,22.4,2.0,0.0,92.6
904,2022-07-02 06:00,22.5,308.6,1.6,0.0,91.6
904,2022-07-02 07:00,24.4,38.4,3.2,0.0,79.8
904,2022-07-02 08:00,26.6,325.4,1.7,0.0,76.5
904,2022-07-02 09:00,28.3,3.2,2.0,0.0,69.4
904,2022-07-02 10:00,30.8,314.4,1.9,0.0,61.0
904,2022-07-02 11:00,32.1,305.5,1.2,0.0,53.9
904,2022-07-02 12:00,32.7,180.3,3.7,0.0,49.4
904,2022-07-02 13:00,32.8,171.2,4.0,0.0,46.9
904,2022-07-02 14:00,33.3,142.0,2.2,0.0,49.2
904,2022-07-02 15:00,33.8,95.8,2.3,0.0,49.1
904,2022-07-02 16:00,33.9,113.5,1.4,0.0,48.9
904,2022-07-02 17:00,33.0,149.2,2.2,0.0,44.8
904,2022-07-02 18:00,32.6,106.2,2.2,0.0,45.5
904,2022-07-02 19:00,31.8,209.1,0.7,0.0,48.3
904,2022-07-02 20:00,29.9,191.4,2.3,0.0,54.4
904,2022-07-02 21:00,26.2,203.1,2.6,0.0,81.1
904,2022-07-02 22:00,27.5,175.9,3.0,0.0,64.4
904,2022-07-02 23:00,26.9,162.5,1.9,0.0,66.1
904,2022-07-03 00:00,26.8,168.4,1.9,0.0,64.9
904,2022-07-03 01:00,25.0,11.8,0.9,0.0,77.9
904,2022-07-03 02:00,24.5,345.1,1.3,0.0,81.1
904,2022-07-03 03:00,24.6,331.4,1.4,0.0,79.5
904,2022-07-03 04:00,24.9,56.7,2.3,0.0,77.7
904,2022-07-03 05:00,23.9,335.9,1.5,0.0,83.1
904,2022-07-03 06:00,24.2,26.8,1.6,0.0,82.8
904,2022-07-03 07:00,24.9,7.0,1.2,0.0,83.1
904,2022-07-03 08:00,26.6,335.7,1.5,0.0,78.5
904,2022-07-03 09:00,29.3,318.9,1.0,0.0,70.9
904,2022-07-03 10:00,30.6,182.1,3.2,0.0,66.7
904,2022-07-03 11:00,31.9,19.3,1.1,0.0,63.8
904,2022-07-03 12:00,31.2,234.6,3.2,0.0,69.6
904,2022-07-03 13:00,31.2,244.6,3.4,0.0,69.2
904,2022-07-03 14:00,31.1,237.0,4.2,0.0,67.2
904,2022-07-03 15:00,31.1,215.1,4.4,0.0,63.9
904,2022-07-03 16:00,30.7,210.9,3.5,0.0,68.9
904,2022-07-03 17:00,30.6,201.0,3.7,0.0,68.1
904,2022-07-03 18:00,31.0,198.8,3.1,0.0,67.9
904,2022-07-03 19:00,30.0,204.0,2.6,0.0,70.5
904,2022-07-03 20:00,27.4,206.6,2.3,0.0,81.1
904,2022-07-03 21:00,26.9,195.1,2.5,0.0,85.1
904,2022-07-03 22:00,27.4,204.5,2.4,0.0,79.7
904,2022-07-03 23:00,26.7,260.8,0.6,0.0,86.1
904,2022-07-04 00:00,26.8,0.0,0.0,0.0,83.9
904,2022-07-04 01:00,26.4,222.7,1.3,0.0,88.6
904,2022-07-04 02:00,26.1,210.9,1.2,0.0,83.7
904,2022-07-04 03:00,26.4,180.0,0.7,0.0,81.4
904,2022-07-04 04:00,25.9,303.6,1.7,0.0,85.6
904,2022-07-04 05:00,26.3,4.6,0.8,0.0,85.2
904,2022-07-04 06:00,26.8,251.9,0.6,0.0,84.5
904,2022-07-04 07:00,27.5,327.7,0.8,0.0,82.3
904,2022-07-04 08:00,28.1,0.0,0.4,0.0,73.7
904,2022-07-04 09:00,30.1,248.6,1.6,0.0,67.8
904,2022-07-04 10:00,28.7,211.5,3.9,0.0,72.5
904,2022-07-04 11:00,29.9,135.6,2.5,0.0,66.6
904,2022-07-04 12:00,31.0,131.9,2.9,0.0,63.4
904,2022-07-04 13:00,31.0,142.0,3.3,0.0,62.5
904,2022-07-04 14:00,31.6,138.1,2.8,0.0,65.3
904,2022-07-04 15:00,31.5,164.2,3.7,0.0,59.7
904,2022-07-04 16:00,31.2,149.3,3.1,0.0,58.6
904,2022-07-04 17:00,30.9,130.5,3.5,0.0,58.3
904,2022-07-04 18:00,30.2,95.9,2.2,0.0,61.2
904,2022-07-04 19:00,29.2,127.4,1.9,0.0,65.7
904,2022-07-04 20:00,27.7,128.5,2.8,0.0,74.0
904,2022-07-04 21:00,27.4,88.4,1.5,0.0,75.3
904,2022-07-04 22:00,27.2,66.5,1.5,0.0,76.9
904,2022-07-04 23:00,27.2,326.4,0.6,0.0,75.7
904,2022-07-05 00:00,27.0,106.4,1.0,0.0,77.8
904,2022-07-05 01:00,25.8,27.3,0.9,0.0,84.2
904,2022-07-05 02:00,25.6,310.0,2.1,0.0,84.8
904,2022-07-05 03:00,25.5,340.5,2.3,0.0,85.4
904,2022-07-05 04:00,25.9,40.1,2.5,0.0,83.1
904,2022-07-05 05:00,25.4,40.0,2.2,0.0,85.2
904,2022-07-05 06:00,26.2,35.9,2.6,0.0,80.4
904,2022-07-05 07:00,25.9,47.3,2.3,0.0,83.4
904,2022-07-05 08:00,27.2,321.6,2.1,0.0,76.8
904,2022-07-05 09:00,28.6,334.3,1.4,0.0,72.9
904,2022-07-05 10:00,28.6,209.8,2.6,0.0,72.3
904,2022-07-05 11:00,29.4,295.0,1.2,0.0,69.1
904,2022-07-05 12:00,30.8,262.0,1.1,0.0,65.5
904,2022-07-05 13:00,28.8,209.6,4.9,0.0,75.5
904,2022-07-05 14:00,27.8,132.5,3.0,0.0,77.5
904,2022-07-05 15:00,28.7,159.6,2.2,0.0,73.5
904,2022-07-05 16:00,28.7,176.7,3.4,0.0,74.8
904,2022-07-05 17:00,28.2,177.4,3.5,0.0,75.8
904,2022-07-05 18:00,27.7,206.3,3.1,0.0,79.5
904,2022-07-05 19:00,27.5,135.0,2.7,0.0,76.7
904,2022-07-05 20:00,26.7,153.4,1.8,0.0,79.8
904,2022-07-05 21:00,26.7,169.8,2.2,0.0,80.8
904,2022-07-05 22:00,26.5,177.6,1.6,0.0,81.8
904,2022-07-05 23:00,25.7,0.0,0.1,0.0,87.5
904,2022-07-06 00:00,25.1,323.5,0.8,0.0,91.3
904,2022-07-06 01:00,25.9,182.6,1.4,0.0,86.6
904,2022-07-06 02:00,24.9,10.7,0.7,0.0,92.4
904,2022-07-06 03:00,25.4,0.0,0.1,0.0,89.3
904,2022-07-06 04:00,25.2,338.7,0.7,0.0,91.5
904,2022-07-06 05:00,25.6,260.9,0.6,0.0,90.8
904,2022-07-06 06:00,25.4,199.4,0.8,0.0,94.0
904,2022-07-06 07:00,26.5,225.7,0.8,0.0,88.1
904,2022-07-06 08:00,27.1,323.0,1.1,0.0,85.2
904,2022-07-06 09:00,28.1,253.6,0.9,0.0,78.0
904,2022-07-06 10:00,28.9,208.8,3.9,0.0,77.8
904,2022-07-06 11:00,29.1,220.4,4.2,0.0,76.3
904,2022-07-06 12:00,29.4,216.6,4.7,0.0,77.7
904,2022-07-06 13:00,29.5,222.7,4.1,0.0,76.0
904,2022-07-06 14:00,30.6,220.5,4.2,0.0,73.3
904,2022-07-06 15:00,30.2,219.4,5.1,0.0,74.3
904,2022-07-06 16:00,29.9,219.0,4.7,0.0,76.8
904,2022-07-06 17:00,30.3,174.8,4.1,0.0,70.9
904,2022-07-06 18:00,29.8,176.5,3.1,0.0,72.5
904,2022-07-06 19:00,28.5,174.4,3.0,0.0,79.2
904,2022-07-06 20:00,28.2,181.1,2.5,0.0,81.0
904,2022-07-06 21:00,28.1,168.1,1.2,0.0,81.7
904,2022-07-06 22:00,27.3,224.8,2.5,0.0,89.7
904,2022-07-06 23:00,27.0,228.4,2.2,0.0,92.8
904,2022-07-07 00:00,26.5,219.7,1.8,0.0,94.8
904,2022-07-07 01:00,26.8,211.5,2.4,0.0,92.0
904,2022-07-07 02:00,26.2,207.7,2.3,0.0,94.9
904,2022-07-07 03:00,25.8,198.1,2.4,0.0,96.8
904,2022-07-07 04:00,25.8,161.3,0.5,0.0,98.3
904,2022-07-07 05:00,25.9,247.2,0.8,0.0,98.5
904,2022-07-07 06:00,25.9,0.0,0.0,0.0,98.4
904,2022-07-07 07:00,26.8,211.1,1.8,0.0,94.4
904,2022-07-07 08:00,27.6,220.6,3.1,0.0,91.9
904,2022-07-07 09:00,29.5,218.6,3.7,0.0,79.6
904,2022-07-07 10:00,29.0,225.7,4.7,0.0,83.4
904,2022-07-07 11:00,29.6,218.2,6.1,0.0,81.8
904,2022-07-07 12:00,29.7,219.5,6.1,0.0,78.7
904,2022-07-07 13:00,29.6,216.4,6.5,0.0,79.1
904,2022-07-07 14:00,29.8,215.6,7.2,0.0,78.4
904,2022-07-07 15:00,29.8,207.4,6.2,0.0,80.1
904,2022-07-07 16:00,29.0,213.3,5.1,0.0,78.9
904,2022-07-07 17:00,28.7,228.5,5.9,0.0,81.9
904,2022-07-07 18:00,28.1,207.5,5.7,0.0,87.8
904,2022-07-07 19:00,27.8,204.9,5.4,0.0,87.3
904,2022-07-07 20:00,27.2,206.7,4.8,0.0,91.7
